Date,Month,Year,Country,City,Perpetrator_group,fatalities
4/26/2020,April,2020,Nigeria,Isan-Ekiti,Fulani extremists (suspected),1
4/25/2020,April,2020,Nigeria,Ibusa,Fulani extremists,0
4/25/2020,April,2020,Nigeria,Ibusa,Fulani extremists,0
4/24/2020,April,2020,Nigeria,Auno,Boko Haram,5
4/22/2020,April,2020,Nigeria,Issele-Azagba,Fulani extremists,2
4/21/2020,April,2020,Nigeria,Azagba-Ogwashi,Fulani extremists,0
4/21/2020,April,2020,Nigeria,Garin-Kada,Unknown,28
4/20/2020,April,2020,Cameroon,Talla,Boko Haram,2
4/20/2020,April,2020,Nigeria,Akure North district,Fulani extremists,0
4/20/2020,April,2020,Nigeria,Mande Gem,Fulani extremists,0
4/20/2020,April,2020,Nigeria,Tse Gishe,Fulani extremists,0
4/20/2020,April,2020,Nigeria,Tse Vambe,Fulani extremists,1
4/20/2020,April,2020,Nigeria,Gumsa,Boko Haram,13
4/19/2020,April,2020,Nigeria,Apedu,Fulani extremists (suspected),0
4/19/2020,April,2020,Nigeria,Ungwan Magaji,Fulani extremists,5
4/18/2020,April,2020,Chad,Litra,Boko Haram,3
4/18/2020,April,2020,Nigeria,Buni,Boko Haram,1
4/18/2020,April,2020,Nigeria,Issele-Mkpitime,Fulani extremists (suspected),0
4/16/2020,April,2020,Nigeria,Omala district,Fulani extremists,Unknown
4/16/2020,April,2020,Nigeria,Gamboru,Unknown,14
4/16/2020,April,2020,Nigeria,Ngamdu,Boko Haram,0
4/16/2020,April,2020,Cameroon,Bambili,Separatists,4
4/14/2020,April,2020,Nigeria,Buta,Boko Haram,5
4/14/2020,April,2020,Nigeria,Hurra,Fulani extremists (suspected),9
4/13/2020,April,2020,Cameroon,Bonakanda,Separatists,1
4/12/2020,April,2020,Nigeria,Yana-Yikiri,Boko Haram,7
4/11/2020,April,2020,Cameroon,Ashigashiya,Boko Haram,3
4/10/2020,April,2020,Nigeria,Ibusa,Fulani extremists (suspected),1
4/9/2020,April,2020,Nigeria,Agbenema-Ife,Fulani extremists,1
4/8/2020,April,2020,Cameroon,Shaoude,Boko Haram,0
4/8/2020,April,2020,Nigeria,Jootar,Jukun militia,3
4/8/2020,April,2020,Cameroon,Bamenda,Separatists,0
4/7/2020,April,2020,Cameroon,Toufou,Boko Haram,1
4/7/2020,April,2020,Nigeria,Gamboru,Boko Haram,2
4/7/2020,April,2020,Nigeria,Wemdio,Boko Haram,2
4/7/2020,April,2020,Nigeria,Chul,Boko Haram,2
4/7/2020,April,2020,Nigeria,Chul,Boko Haram,0
4/7/2020,April,2020,Nigeria,Ngbra-Zongo,Fulani extremists,4
4/6/2020,April,2020,Nigeria,Mussa,Boko Haram,0
4/6/2020,April,2020,Nigeria,Kircinga,"Boko Haram,Fulani extremists",0
4/5/2020,April,2020,Nigeria,Guma district,Fulani extremists (suspected),1
4/5/2020,April,2020,Cameroon,Zigague,Boko Haram,2
4/5/2020,April,2020,Cameroon,Am Chide,Boko Haram,9
4/3/2020,April,2020,Nigeria,Chibok district,Boko Haram,3
4/3/2020,April,2020,Nigeria,Nkyiedongwro,Fulani extremists,2
4/2/2020,April,2020,Nigeria,Hukke,Fulani extremists,7
4/2/2020,April,2020,Nigeria,Nkiedoro,Fulani extremists,0
3/31/2020,March,2020,Nigeria,Ancha,Fulani extremists,3
3/28/2020,March,2020,Nigeria,Auno,Boko Haram,5
3/28/2020,March,2020,Cameroon,Oku,"Intelligence Force of Oku,Ambazonia Restoration Forces (ARF)",12
3/24/2020,March,2020,Nigeria,Gbra Zongo,Fulani extremists (suspected),3
3/24/2020,March,2020,Nigeria,Kperie,Fulani extremists (suspected),2
3/23/2020,March,2020,Nigeria,Sabongari,Boko Haram,2
3/23/2020,March,2020,Nigeria,Yamteke,Boko Haram,4
3/23/2020,March,2020,Nigeria,Okpanam,Fulani extremists (suspected),Unknown
3/23/2020,March,2020,Chad,Boguma,Boko Haram,98
3/23/2020,March,2020,Nigeria,Gorgi,Boko Haram,179
3/22/2020,March,2020,Cameroon,Tourou,Boko Haram,4
3/22/2020,March,2020,Nigeria,Div-Nzaav,Fulani extremists,1
3/22/2020,March,2020,Nigeria,Alagarno,Boko Haram,0
3/18/2020,March,2020,Nigeria,Kajari,Fulani extremists,1
3/18/2020,March,2020,Nigeria,Kugosi,Fulani extremists,2
3/17/2020,March,2020,Nigeria,Manini,Fulani extremists,2
3/16/2020,March,2020,Nigeria,Katarma,Fulani extremists,2
3/15/2020,March,2020,Nigeria,Ngurosoya,Unknown,8
3/15/2020,March,2020,Nigeria,Ungwar Yaku,Unknown,3
3/15/2020,March,2020,Nigeria,Mayanti,Boko Haram,6
3/15/2020,March,2020,Niger,Toummour,Boko Haram,50
3/14/2020,March,2020,Nigeria,Birnin Gwari district,Unknown,1
3/14/2020,March,2020,Nigeria,Ngururi,Boko Haram,3
3/13/2020,March,2020,Niger,Boula Fougouri,Boko Haram (suspected),2
3/13/2020,March,2020,Niger,Boula Massai,Boko Haram (suspected),2
3/13/2020,March,2020,Niger,Djougoulou,Boko Haram (suspected),3
3/13/2020,March,2020,Niger,Assaga,Boko Haram (suspected),1
3/13/2020,March,2020,Niger,Kangouri,Boko Haram (suspected),6
3/13/2020,March,2020,Nigeria,Ayev,Fulani extremists (suspected),2
3/13/2020,March,2020,Nigeria,Chongu,Fulani extremists (suspected),2
3/13/2020,March,2020,Nigeria,Tyohembe,Fulani extremists (suspected),3
3/12/2020,March,2020,Niger,Ayorou,Boko Haram,9
3/12/2020,March,2020,Niger,Tamou,"Islamic State in the Greater Sahara (ISGS) (suspected),Jamaat Nusrat al-Islam wal Muslimin (JNIM) (suspected)",Unknown
3/9/2020,March,2020,Niger,Ouallam,Islamic State in the Greater Sahara (ISGS) (suspected),1
3/9/2020,March,2020,Cameroon,Bamenda,Separatists (suspected),Unknown
3/9/2020,March,2020,Cameroon,Bamenda,Separatists (suspected),Unknown
3/9/2020,March,2020,Cameroon,Bamenda,Separatists (suspected),Unknown
3/9/2020,March,2020,Cameroon,Bamenda,Separatists (suspected),Unknown
3/9/2020,March,2020,Cameroon,Bamenda,Separatists (suspected),Unknown
3/9/2020,March,2020,Cameroon,Bamenda,Separatists (suspected),Unknown
3/8/2020,March,2020,Niger,Chetima Wangou,Boko Haram,8
3/8/2020,March,2020,Cameroon,Bamenda,Separatists,1
3/7/2020,March,2020,Cameroon,Galim,Separatists,4
3/7/2020,March,2020,Niger,Gueskerou,Boko Haram (suspected),Unknown
3/7/2020,March,2020,Cameroon,Galim,Separatists,4
3/6/2020,March,2020,Nigeria,Irese,Unknown,0
3/5/2020,March,2020,Niger,Gueskerou,Boko Haram (suspected),0
3/5/2020,March,2020,Nigeria,Mbanyiar,Fulani extremists (suspected),0
3/4/2020,March,2020,Nigeria,Waya,Fulani extremists,4
3/4/2020,March,2020,Nigeria,Issele-Azagba,Fulani extremists,1
3/4/2020,March,2020,Nigeria,Dapchi,Boko Haram,18
3/4/2020,March,2020,Nigeria,Damboa,Boko Haram,22
3/3/2020,March,2020,Cameroon,Yamgazawa,Boko Haram,1
3/3/2020,March,2020,Nigeria,Ihevbe,Fulani extremists,0
3/3/2020,March,2020,Nigeria,Bwalakila,Boko Haram,0
3/2/2020,March,2020,Cameroon,Kouyape,Boko Haram,2
3/1/2020,March,2020,Nigeria,Unguwar Barau,Boko Haram,7
3/1/2020,March,2020,Nigeria,Gidan Musa Saidu,Boko Haram,7
3/1/2020,March,2020,Nigeria,Hashimawa,Boko Haram,7
3/1/2020,March,2020,Nigeria,Zariyawa,Boko Haram,8
3/1/2020,March,2020,Nigeria,Marina,Boko Haram,7
3/1/2020,March,2020,Nigeria,Rago,Boko Haram,7
3/1/2020,March,2020,Nigeria,Kerawa,Boko Haram,7
2/29/2020,February,2020,Niger,Tamou,Unknown,0
2/29/2020,February,2020,Niger,Tamou,Unknown,0
2/29/2020,February,2020,Cameroon,Santa,Separatists (suspected),Unknown
2/29/2020,February,2020,Nigeria,Rumirigo,Boko Haram,10
2/27/2020,February,2020,Nigeria,Maikadiri,Boko Haram,0
2/27/2020,February,2020,Nigeria,Unknown,Boko Haram,0
2/27/2020,February,2020,Nigeria,Mamuri Gana,Boko Haram,0
2/22/2020,February,2020,Nigeria,Bama,Boko Haram,0
2/26/2020,February,2020,Cameroon,Bamendankwe,Separatists,1
2/26/2020,February,2020,Cameroon,Unknown,Separatists,1
2/26/2020,February,2020,Nigeria,Bambula,Boko Haram,Unknown
2/25/2020,February,2020,Cameroon,Gouzoudou,Boko Haram,2
2/25/2020,February,2020,Cameroon,Goldavi,Boko Haram,1
2/24/2020,February,2020,Nigeria,Nkanu East district,Unknown,0
2/23/2020,February,2020,Nigeria,Kauwa,Unknown,0
2/23/2020,February,2020,Nigeria,Issele-Azagba,Fulani extremists,1
2/22/2020,February,2020,Nigeria,Bitta,Boko Haram,0
2/21/2020,February,2020,Nigeria,Garkida,Boko Haram,Unknown
2/21/2020,February,2020,Nigeria,Lantewa,Boko Haram,Unknown
2/19/2020,February,2020,Chad,Kouri Bougoudi,Military Command Council for the Salvation of the Republic (CCSMR),43
2/19/2020,February,2020,Nigeria,Korongilum,Boko Haram,0
2/19/2020,February,2020,Nigeria,Bang,Boko Haram,2
2/18/2020,February,2020,Nigeria,Ntsiha,Boko Haram,0
2/18/2020,February,2020,Nigeria,Korongilum,Boko Haram,3
2/17/2020,February,2020,Nigeria,Ode-Irele,Unknown,2
2/16/2020,February,2020,Nigeria,Nguwom,Boko Haram,0
2/16/2020,February,2020,Cameroon,Kouva,Boko Haram,1
2/16/2020,February,2020,Cameroon,Mandoussa,Boko Haram,1
2/16/2020,February,2020,Cameroon,Hitere,Boko Haram,2
2/16/2020,February,2020,Cameroon,Ouzal,Boko Haram,3
2/16/2020,February,2020,Nigeria,Babban Gida,Boko Haram,0
2/15/2020,February,2020,Nigeria,Ohoror,Fulani extremists,2
2/14/2020,February,2020,Nigeria,Agadama,Fulani extremists,4
2/14/2020,February,2020,Nigeria,Dan Kar,Muslim extremists,9
2/14/2020,February,2020,Nigeria,Tsauwa,Muslim extremists,21
2/13/2020,February,2020,Nigeria,Avwroh,Fulani extremists,2
2/13/2020,February,2020,Cameroon,Gambau,Boko Haram (suspected),9
2/12/2020,February,2020,Nigeria,Maiduguri,Boko Haram,2
2/9/2020,February,2020,Nigeria,Tyana,Fulani extremists (suspected),3
2/10/2020,February,2020,Nigeria,Tungushe,Boko Haram,3
2/10/2020,February,2020,Nigeria,Olugbobiri,Unknown,0
2/10/2020,February,2020,Niger,Ayorou,Unknown,2
2/1/2020,February,2020,Cameroon,Ngembo,Separatists,0
2/10/2020,February,2020,Nigeria,Rann,Boko Haram,5
2/10/2020,February,2020,Nigeria,Gajiganna,Boko Haram,1
2/9/2020,February,2020,Cameroon,Befang,Separatists,1
2/9/2020,February,2020,Cameroon,Babungu,Separatists,2
2/9/2020,February,2020,Nigeria,Pulka,Boko Haram,1
2/9/2020,February,2020,Cameroon,Bangem,Separatists,7
2/9/2020,February,2020,Nigeria,Madamari,Boko Haram,Unknown
2/9/2020,February,2020,Benin,Keremou,Muslim extremists (suspected),1
2/9/2020,February,2020,Nigeria,Auno,Boko Haram,30
2/8/2020,February,2020,Cameroon,Jakiri,Separatists (suspected),0
2/8/2020,February,2020,Nigeria,Bitta,Boko Haram,0
2/8/2020,February,2020,Nigeria,Bama district,Unknown,0
2/8/2020,February,2020,Nigeria,Ashirika,Boko Haram (suspected),1
2/8/2020,February,2020,Nigeria,Old Gurmana,Boko Haram (suspected),1
2/8/2020,February,2020,Nigeria,Gurmana,Boko Haram (suspected),1
2/8/2020,February,2020,Cameroon,Bafut,Separatists,0
2/7/2020,February,2020,Niger,Gogone,Boko Haram,6
2/6/2020,February,2020,Nigeria,Nguwom,Boko Haram,1
2/6/2020,February,2020,Nigeria,Ibua,Jukun militia (suspected),2
2/6/2020,February,2020,Niger,Molia,Unknown,4
2/5/2020,February,2020,Nigeria,Zangon Attakar,Unknown,3
2/5/2020,February,2020,Nigeria,Faru,Unknown,1
2/4/2020,February,2020,Cameroon,Mozogo,Boko Haram,2
2/5/2020,February,2020,Nigeria,Issele-Azagba,Fulani extremists (suspected),1
2/4/2020,February,2020,Niger,Kangouri,Boko Haram,1
2/4/2020,February,2020,Niger,Makintari,Boko Haram,2
2/4/2020,February,2020,Nigeria,Saho Rami,Boko Haram,Unknown
2/4/2020,February,2020,Cameroon,Euyomojock,Separatists,Unknown
2/3/2020,February,2020,Nigeria,Orlu district,Unknown,0
2/2/2020,February,2020,Cameroon,Unknown,Separatists,Unknown
2/2/2020,February,2020,Cameroon,Unknown,Separatists,Unknown
2/2/2020,February,2020,Cameroon,Tombel,Separatists,0
2/2/2020,February,2020,Nigeria,Sabon Tasha,Unknown,0
2/1/2020,February,2020,Cameroon,Alahnki,Separatists,0
1/31/2020,January,2020,Nigeria,Askira,Boko Haram,3
1/30/2020,January,2020,Cameroon,Bamenda,Separatists,0
1/30/2020,January,2020,Chad,Choua,Boko Haram,24
1/30/2020,January,2020,Nigeria,Damasak,Boko Haram,Unknown
1/30/2020,January,2020,Nigeria,Muna Dalti,Boko Haram (suspected),4
1/30/2020,January,2020,Nigeria,Muna Dalti,Boko Haram (suspected),1
1/29/2020,January,2020,Cameroon,Logone-et-Chari district,Boko Haram,5
1/29/2020,January,2020,Nigeria,Nsukka,Unknown,0
1/28/2020,January,2020,Nigeria,Adavi district,Unknown,0
1/28/2020,January,2020,Nigeria,Damasak,Boko Haram,4
1/27/2020,January,2020,Nigeria,Marish,Fulani extremists (suspected),4
1/27/2020,January,2020,Nigeria,Changet,Fulani extremists (suspected),1
1/27/2020,January,2020,Nigeria,Sabon Barki,Fulani extremists (suspected),4
1/27/2020,January,2020,Cameroon,Ndop,Separatists,Unknown
1/27/2020,January,2020,Cameroon,Kumbo,Separatists,Unknown
1/27/2020,January,2020,Cameroon,Ndu,Separatists,Unknown
1/27/2020,January,2020,Nigeria,Otte,Fulani extremists (suspected),1
1/27/2020,January,2020,Chad,Mandari,Boko Haram,6
1/27/2020,January,2020,Nigeria,Marish,Unknown,3
1/27/2020,January,2020,Nigeria,Ruboi,Unknown,1
1/26/2020,January,2020,Cameroon,Ndop,Separatists,0
1/26/2020,January,2020,Cameroon,Ndop,Separatists,0
1/26/2020,January,2020,Nigeria,Kwatas,Fulani extremists,14
1/25/2020,January,2020,Nigeria,Juji,Boko Haram,1
1/25/2020,January,2020,Nigeria,Ikot Ntuen,Unknown,0
1/25/2020,January,2020,Nigeria,Makurdi,Fulani extremists,0
1/26/2020,January,2020,Nigeria,Gwoza,Boko Haram,3
1/25/2020,January,2020,Nigeria,Afafanyi,Unknown,0
1/25/2020,January,2020,Nigeria,Auchi,Unknown,0
1/24/2020,January,2020,Nigeria,Ngala district,Boko Haram,0
1/23/2020,January,2020,Cameroon,Santa,Separatists,0
1/23/2020,January,2020,Nigeria,Dikwa,Boko Haram,10
1/22/2020,January,2020,Nigeria,Ibadan,Unknown,1
1/21/2020,January,2020,Nigeria,Mainok,Boko Haram,7
1/21/2020,January,2020,Cameroon,Kumba,Separatists,0
1/20/2020,January,2020,Nigeria,Abebe,Fulani extremists (suspected),4
1/19/2020,January,2020,Nigeria,Gajiram,Boko Haram (suspected),4
1/19/2020,January,2020,Nigeria,Jereng,Unknown,1
1/19/2020,January,2020,Nigeria,Kalgeri,Boko Haram (suspected),0
1/19/2020,January,2020,Chad,Kaiga Kindjiria,Boko Haram,10
1/18/2020,January,2020,Nigeria,Ehalumona,Unknown,0
1/18/2020,January,2020,Cameroon,Ganse,Boko Haram,6
1/18/2020,January,2020,Nigeria,Ngala,Boko Haram,25
1/18/2020,January,2020,Nigeria,Firgi,Boko Haram,4
1/17/2020,January,2020,Nigeria,Rumache,Fulani extremists (suspected),1
1/17/2020,January,2020,Nigeria,Gora Gan,Unknown,2
1/17/2020,January,2020,Nigeria,Maiduguri,Boko Haram,0
1/17/2020,January,2020,Cameroon,Hidoua-Touru,Boko Haram,0
1/17/2020,January,2020,Cameroon,Hidoua-Touru,Boko Haram,0
1/17/2020,January,2020,Cameroon,Hidoua-Touru,Boko Haram,0
1/17/2020,January,2020,Nigeria,Firgi,Boko Haram,5
1/16/2020,January,2020,Cameroon,Babessi,Separatists,0
1/16/2020,January,2020,Cameroon,Babessi,Separatists,0
1/16/2020,January,2020,Nigeria,Masuku,Fulani extremists (suspected),Unknown
1/16/2020,January,2020,Nigeria,Zangoro,Fulani extremists (suspected),Unknown
1/16/2020,January,2020,Nigeria,Gunugo,Fulani extremists (suspected),Unknown
1/16/2020,January,2020,Nigeria,Ungwan Makama,Fulani extremists (suspected),Unknown
1/15/2020,January,2020,Cameroon,Bamenda,Separatists,1
1/15/2020,January,2020,Nigeria,Auno,Boko Haram,4
1/15/2020,January,2020,Cameroon,Bamenda,Separatists,1
1/15/2020,January,2020,Nigeria,Katabu,Ansaru (Jama'atu Ansarul Muslimina Fi Biladis Sudan),7
1/14/2020,January,2020,Nigeria,Unknown,Unknown,Unknown
1/14/2020,January,2020,Nigeria,Mainok,Boko Haram,Unknown
1/9/2020,January,2020,Nigeria,Jakana,Boko Haram,1
1/14/2020,January,2020,Nigeria,Yola,Unknown,1
1/14/2020,January,2020,Nigeria,Ngulde,Boko Haram,0
1/13/2020,January,2020,Nigeria,Avbiosi,Fulani extremists,0
1/12/2020,January,2020,Cameroon,Bamenda,Separatists,0
1/12/2020,January,2020,Nigeria,Gajiram,Boko Haram,11
1/12/2020,January,2020,Chad,Ngouboua,Boko Haram,8
1/11/2020,January,2020,Chad,Alom,Boko Haram,4
1/3/2020,January,2020,Nigeria,Bilabiri,Unknown,5
1/9/2020,January,2020,Nigeria,Jing,Boko Haram,1
1/9/2020,January,2020,Nigeria,Kulben,Fulani extremists,12
1/7/2020,January,2020,Cameroon,Tubah,Separatists,Unknown
1/9/2020,January,2020,Nigeria,Auno,Boko Haram,Unknown
1/9/2020,January,2020,Niger,Chinagodrar,Islamic State in the Greater Sahara (ISGS),166
1/8/2020,January,2020,Nigeria,Jakana,Boko Haram,Unknown
1/8/2020,January,2020,Nigeria,Ogoni,Unknown,1
1/7/2020,January,2020,Cameroon,Misaje,Separatists,0
1/7/2020,January,2020,Cameroon,Guedjele,Boko Haram,1
1/7/2020,January,2020,Nigeria,Monguno,Boko Haram,9
1/6/2020,January,2020,Nigeria,Shamaki,Unknown,2
1/6/2020,January,2020,Nigeria,Kasso,Fulani extremists,3
1/6/2020,January,2020,Nigeria,Kundori,Boko Haram,3
1/6/2020,January,2020,Cameroon,Itere,Boko Haram,3
1/6/2020,January,2020,Cameroon,Moudoukoua,Boko Haram,3
1/6/2020,January,2020,Cameroon,Babessi,Separatists,0
1/6/2020,January,2020,Nigeria,Gamboru,Boko Haram,30
1/6/2020,January,2020,Nigeria,Auno,Boko Haram,1
1/5/2020,January,2020,Cameroon,Mankwi,Separatists,0
1/5/2020,January,2020,Cameroon,Babungo,Separatists,0
1/4/2020,January,2020,Nigeria,Jakana,Boko Haram,10
1/3/2020,January,2020,Nigeria,Tawari,Fulani extremists (suspected),29
1/3/2020,January,2020,Nigeria,Bila Amboldar,Boko Haram,3
1/2/2020,January,2020,Nigeria,Kwuapa,Boko Haram,5
1/2/2020,January,2020,Nigeria,Kwuapale,Boko Haram,5
1/2/2020,January,2020,Nigeria,Bazza,Boko Haram,6
1/1/2020,January,2020,Ghana,Gbintri,Unknown,1
1/1/2020,January,2020,Cameroon,Muyuka,Separatists,0
12/31/2019,December,2019,Cameroon,Njap,Separatists,1
12/29/2019,December,2019,Niger,Komabangou,Jamaat Nusrat al-Islam wal Muslimin (JNIM),2
12/29/2019,December,2019,Nigeria,Mandaragirau,Boko Haram,1
12/27/2019,December,2019,Nigeria,Buratai,Boko Haram,0
12/27/2019,December,2019,Nigeria,Miringa,Boko Haram,0
12/27/2019,December,2019,Nigeria,Maina Hari,Boko Haram,0
12/27/2019,December,2019,Nigeria,Yamarkumi,Boko Haram,0
12/27/2019,December,2019,Nigeria,Uzere,Unknown,0
12/26/2019,December,2019,Nigeria,Gonori,Fulani extremists (suspected),2
12/26/2019,December,2019,Nigeria,Gwoza district,Boko Haram,2
12/25/2019,December,2019,Nigeria,Konduga district,Boko Haram,1
12/25/2019,December,2019,Niger,Sanam,Boko Haram,14
12/25/2019,December,2019,Nigeria,Unknown,Boko Haram,11
12/24/2019,December,2019,Nigeria,Kwarangulum,Boko Haram,5
12/24/2019,December,2019,Nigeria,Otuoke,Unknown,3
12/23/2019,December,2019,Nigeria,Pulka,Boko Haram,4
12/22/2019,December,2019,Nigeria,Damaturu,Boko Haram,31
12/22/2019,December,2019,Cameroon,Daba Lamy,Boko Haram,50
12/22/2019,December,2019,Nigeria,Tungushe,Boko Haram,9
12/22/2019,December,2019,Nigeria,Oredo district,Unknown,0
12/22/2019,December,2019,Nigeria,Maina Hari,Boko Haram,2
12/22/2019,December,2019,Nigeria,Gasarwa,Boko Haram,6
12/19/2019,December,2019,Cameroon,Ekona,Separatists,3
12/18/2019,December,2019,Chad,Kaiga,Boko Haram,14
12/16/2019,December,2019,Cameroon,Kumbo,Separatists,0
12/17/2019,December,2019,Nigeria,Ganye,Boko Haram,Unknown
12/16/2019,December,2019,Cameroon,Bamenda,Separatists,Unknown
12/9/2019,December,2019,Cameroon,Jakiri,Separatists,0
12/17/2019,December,2019,Nigeria,Chul,Boko Haram,Unknown
12/15/2019,December,2019,Cameroon,Batibo,Separatists,0
12/15/2019,December,2019,Nigeria,Fuhe,Boko Haram,1
12/14/2019,December,2019,Nigeria,Issele Mkpitime,Fulani extremists,0
12/12/2019,December,2019,Nigeria,Magumeri,Boko Haram,15
12/12/2019,December,2019,Cameroon,Bamenda,Separatists,0
12/11/2019,December,2019,Nigeria,Egoro Naoka,Fulani extremists,1
12/11/2019,December,2019,Cameroon,Widikum,Separatists (suspected),3
12/10/2019,December,2019,Nigeria,Lassa,Boko Haram,Unknown
12/10/2019,December,2019,Nigeria,Gwandam,Boko Haram,Unknown
12/10/2019,December,2019,Nigeria,Kufa,Boko Haram,Unknown
12/10/2019,December,2019,Nigeria,Mussa,Boko Haram,Unknown
12/10/2019,December,2019,Nigeria,Rumirgo,Boko Haram,Unknown
12/10/2019,December,2019,Cameroon,Werwack,Boko Haram,5
12/10/2019,December,2019,Niger,Inates,Boko Haram,128
12/9/2019,December,2019,Niger,Tillia,Unknown,17
12/8/2019,December,2019,Nigeria,Beni Shiek,Boko Haram,2
12/7/2019,December,2019,Cameroon,Tolkomari,Boko Haram,3
12/7/2019,December,2019,Nigeria,Marte district,Boko Haram,1
12/5/2019,December,2019,Cameroon,Mbreche,Boko Haram,3
12/4/2019,December,2019,Nigeria,Unknown,Boko Haram,1
12/4/2019,December,2019,Cameroon,Zangola,Boko Haram,3
12/2/2019,December,2019,Chad,Mamdi district,Boko Haram,17
12/1/2019,December,2019,Cameroon,Bamenda,Ambazonia Defense Forces (ADF),0
11/30/2019,November,2019,Cameroon,Donga-Mantung district,Unknown,1
11/29/2019,November,2019,Nigeria,Lassa,Boko Haram,3
11/28/2019,November,2019,Nigeria,Duguri,Boko Haram,13
11/27/2019,November,2019,Nigeria,Borgozo,Boko Haram,10
11/27/2019,November,2019,Nigeria,Babban Gida,Boko Haram,Unknown
11/21/2019,November,2019,Niger,Unknown,Islamic State in the Greater Sahara (ISGS),5
11/21/2019,November,2019,Nigeria,Tor-Musa,Unknown,1
11/20/2019,November,2019,Cameroon,Bamessing,Separatists,0
11/20/2019,November,2019,Cameroon,Bamessing,Separatists,0
11/20/2019,November,2019,Cameroon,Bamessing,Separatists,0
11/20/2019,November,2019,Cameroon,Bamessing,Separatists,0
11/20/2019,November,2019,Nigeria,Ibadan,Unknown,1
11/19/2019,November,2019,Nigeria,Mangu,Unknown,1
11/18/2019,November,2019,Nigeria,Ala,Boko Haram,5
11/17/2019,November,2019,Nigeria,Unknown,Unknown,3
11/16/2019,November,2019,Nigeria,Issele-Uku,Fulani extremists,1
11/16/2019,November,2019,Nigeria,Nnewi,Unknown,1
11/16/2019,November,2019,Cameroon,Bamenda,Separatists,0
11/16/2019,November,2019,Nigeria,Gindiri,Unknown,1
11/16/2019,November,2019,Nigeria,Abocho,Unknown,2
11/16/2019,November,2019,Nigeria,Lokoja,Unknown,2
11/16/2019,November,2019,Nigeria,Aiyetoro Gbede,Unknown,0
11/15/2019,November,2019,Chad,Unknown,Boko Haram,5
11/15/2019,November,2019,Nigeria,Unknown,Boko Haram,8
11/15/2019,November,2019,Nigeria,Unknown,Boko Haram,9
11/14/2019,November,2019,Nigeria,Issele-Uku,Fulani extremists,0
